GeneID	Rank	FileCount	FileNames	GenePositions
SKA1	1944	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	4005,1979,2408,1331
RASSF1	1945	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2593,4850,2690,796
DTL	1946	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2371,754,5018,2975
LOC102725526	1947	2	data1.tsv, data2.tsv	1990,5704,NA,NA
TMPO	1948	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1353,769,4808,5402
IGHM	1949	2	data1.tsv, data2.tsv	2063,5406,NA,NA
MIR1204	1950	2	data1.tsv, data2.tsv	3770,2011,NA,NA
MAST3	1951	3	data1.tsv, data2.tsv, data4.tsv	2255,3079,NA,7203
DBN1	1952	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2415,3947,990,2565
LCAT	1953	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1192,1487,1807,8063
VWA1	1954	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2843,5368,1852,934
ARHGAP29	1955	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1157,913,5173,5106
BUB3	1956	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1952,872,1662,8806
PTGIS	1957	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2061,5225,1945,1282
RORA	1958	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	4390,1895,3824,842
CALCOCO2	1959	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1229,1527,2684,5411
RAE1	1960	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2329,1500,1141,6165
CPOX	1961	2	data1.tsv, data2.tsv	2036,5592,NA,NA
CLDN3	1962	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	641,16409,1072,2506
PLEKHG6	1963	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3787,2636,2888,930
CTSH	1964	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1980,1418,2319,4112
MPP6	1965	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1080,2505,3811,2761
DNAJC12	1966	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1397,4814,2020,2005
LOC101927562	1967	2	data1.tsv, data2.tsv	2414,4269,NA,NA
FAM134A	1968	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1742,1538,4579,2290
P2RY12	1969	2	data2.tsv, data4.tsv	NA,3032,NA,1885
DNAJB4	1970	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	724,5414,3924,1905
AGPAT4	1971	2	data1.tsv, data2.tsv	3629,2150,NA,NA
TSPAN32	1972	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	7414,4430,758,895
PDZRN3	1973	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1530,3348,3789,1475
DOCK2	1974	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2302,3495,6161,587
LOC728392	1975	2	data1.tsv, data2.tsv	1632,8310,NA,NA
L2HGDH	1976	3	data1.tsv, data2.tsv, data4.tsv	5467,2116,NA,806
PCYOX1	1977	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	876,1043,4680,6716
SEL1L3	1978	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	761,6959,969,5158
ALG6	1979	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2205,4703,617,3815
LAMB2	1980	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	964,875,2707,12016
NUF2	1981	3	data2.tsv, data3.tsv, data4.tsv	NA,264,3341,4547
DPY30	1982	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1408,1264,2265,6784
RARRES2	1983	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3469,6096,1568,809
YIPF1	1984	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1194,15742,312,4358
LILRB2	1985	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3298,2024,2197,1839
PHF11	1986	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1809,3298,5033,983
DYRK2	1987	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2370,3456,3552,999
MRPL35	1988	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	741,3214,1161,9515
RAD51	1989	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2697,502,5469,3786
SGCE	1990	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3041,5040,1341,1297
DNMT3B	1991	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1968,1775,4683,1781
OPTN	1992	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2153,3586,906,3655
CA3	1993	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1511,1454,15518,923
PMS2P1	1994	2	data1.tsv, data2.tsv	3102,2899,NA,NA
LOC101927144	1995	2	data1.tsv, data2.tsv	1970,6082,NA,NA
FOS	1996	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3570,1626,2033,2302
TCF4	1997	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	564,5140,2147,4699
SCGB1A1	1998	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1697,3840,1707,2499
PRKCB	1999	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1566,1937,9586,1064
ATAD5	2000	3	data1.tsv, data2.tsv, data4.tsv	4805,1710,NA,1512
RAD1	2001	2	data1.tsv, data2.tsv	2386,4517,NA,NA
RNF13	2002	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1135,4339,2036,2890
GCAT	2003	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2497,5017,1550,1430
COPB2	2004	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1109,3271,2131,3772
NOL6	2005	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3672,6557,1125,990
LIG3	2006	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3152,1764,2565,1977
UBE2H	2007	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	508,2052,5118,5722
SEC61G	2008	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	898,2503,1855,6821
NDUFS8	2009	2	data3.tsv, data4.tsv	NA,NA,778,3540
GJC2	2010	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	6924,7708,1099,431
NECTIN4	2011	3	data2.tsv, data3.tsv, data4.tsv	NA,4210,3072,375
VAMP2	2012	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	993,6129,770,5724
TTN	2013	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	303,916,7849,14195
CXorf57	2014	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1700,9461,880,1943
EPS8L1	2015	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1844,9339,2541,712
HYLS1	2016	3	data2.tsv, data3.tsv, data4.tsv	NA,3166,1362,1601
CREB5	2017	3	data2.tsv, data3.tsv, data4.tsv	NA,1198,664,11244
SDHAP3	2018	3	data2.tsv, data3.tsv, data4.tsv	NA,15066,1329,383
AIF1	2019	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	4869,4956,3563,344
TRIM2	2020	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1145,4848,2674,2069
H2AFV	2021	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	376,824,12754,8048
METTL2A	2022	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3259,652,6590,2134
YTHDF1	2023	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1694,8731,1844,1119
CLEC10A	2024	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1558,4644,7050,638
EXOSC4	2025	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1058,2689,2182,4849
DCTN5	2026	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1533,1865,1745,5768
DARS	2027	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2275,3185,1353,2867
ZSCAN16	2028	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2416,14832,504,1549
GGA2	2029	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	901,1406,4989,5013
EPB41L5	2030	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	7578,814,1297,3097
OXLD1	2031	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2034,2573,993,5260
DPAGT1	2032	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2054,6720,589,3274
TBC1D3B	2033	2	data3.tsv, data4.tsv	NA,NA,4489,1255
CD47	2034	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	4689,510,1827,6157
CRY2	2035	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	930,2351,2345,5940
GOT2	2036	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1723,2560,2078,3258
UBE2S	2037	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1018,628,16430,3157
MID2	2038	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1266,1176,11543,1926
MORF4L2	2039	3	data1.tsv, data2.tsv, data4.tsv	1864,5574,NA,8043
FRK	2040	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2015,7919,2146,925
JAZF1	2041	3	data2.tsv, data3.tsv, data4.tsv	NA,3920,1521,1178
TSEN54	2042	3	data2.tsv, data3.tsv, data4.tsv	NA,2995,2240,894
NADK	2043	3	data1.tsv, data2.tsv, data4.tsv	2462,9003,NA,2354
STAT5A	2044	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1252,2060,2476,4891
EGR1	2045	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2671,2977,1593,2338
NOL12	2046	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2830,1956,1134,4527
SHROOM4	2047	3	data2.tsv, data3.tsv, data4.tsv	NA,61,11710,2747
PLCL1	2048	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1651,3620,6604,856
LOC102724985	2049	2	data1.tsv, data2.tsv	1420,11830,NA,NA
FAM208A	2050	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1071,2385,10008,1352
C1orf116	2051	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1445,1034,2109,9587
RFX2	2052	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	8758,186,3089,5014
CBFA2T3	2053	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	253,706,15131,12470
DECR2	2054	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1345,7653,1264,2379
CDCA2	2055	3	data2.tsv, data3.tsv, data4.tsv	NA,670,3167,2359
MSH5-SAPCD1	2056	2	data1.tsv, data2.tsv	2639,4002,NA,NA
CX3CL1	2057	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2399,1921,747,7953
GSDMB	2058	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2086,13631,1483,789
SHE	2059	3	data2.tsv, data3.tsv, data4.tsv	NA,367,4169,2779
GOLGA3	2060	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	5444,1471,2822,1338
ABCB1	2061	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2580,6094,2208,931
NF1P9	2062	2	data1.tsv, data2.tsv	2396,4759,NA,NA
NAAA	2063	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1909,1529,7068,1652
MCTS1	2064	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	479,1316,4738,11066
PGAP1	2065	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2203,9046,331,4213
KRT80	2066	3	data2.tsv, data3.tsv, data4.tsv	NA,5415,1467,941
CIAO1	2067	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	806,1484,3577,7763
RMI1	2068	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2239,2370,1402,4081
WBP4	2069	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1907,2935,949,5512
MLEC	2070	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3592,2292,2166,1745
NCAPD3	2071	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2049,2010,2527,3105
S100A8	2072	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	5165,7852,916,776
PSME4	2073	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3037,7730,1421,950
RTKN	2074	3	data2.tsv, data3.tsv, data4.tsv	NA,3113,1607,1447
RNF207	2075	2	data2.tsv, data4.tsv	NA,5178,NA,1232
DNASE2B	2076	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2423,4713,3808,791
RPL36A-HNRNPH2	2077	2	data1.tsv, data2.tsv	1853,7412,NA,NA
DEFA1B	2078	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2666,2251,4233,1326
ISG20L2	2079	2	data1.tsv, data2.tsv	2990,3336,NA,NA
SMTNL2	2080	3	data2.tsv, data3.tsv, data4.tsv	NA,4079,1666,1071
RNF10	2081	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1846,777,2229,9807
CD58	2082	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	4528,2945,1117,1979
CRELD2	2083	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2236,8592,309,4744
JTB	2084	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1818,3522,813,5701
BRI3	2085	3	data2.tsv, data3.tsv, data4.tsv	NA,2179,1058,3754
ATP5G1	2086	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2832,1683,1204,5317
TOMM6	2087	2	data1.tsv, data2.tsv	2565,4331,NA,NA
LOC285147	2088	2	data2.tsv, data4.tsv	NA,816,NA,7487
SCRIB	2089	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1687,4274,2496,1887
LOC102724200	2090	2	data1.tsv, data2.tsv	3693,2356,NA,NA
MT1E	2091	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1989,4472,2111,1794
RANBP1	2092	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1088,2341,1935,6770
MCOLN1	2093	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1418,2961,1401,5492
KPNB1	2094	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1605,2117,1558,6086
ELMO3	2095	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1363,12661,3533,629
RRAGA	2096	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3797,5326,980,1552
CLASP2	2097	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1520,2471,3326,2790
LOC101930405	2098	2	data1.tsv, data2.tsv	2391,4944,NA,NA
UTRN	2099	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	4331,358,1907,10069
RUNX1	2100	2	data3.tsv, data4.tsv	NA,NA,1987,2141
MARCH6	2101	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1146,1412,11642,2004
HYMAI	2102	3	data1.tsv, data2.tsv, data4.tsv	2180,2184,NA,14948
GTPBP3	2103	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	4451,1728,1894,2206
RGS5	2104	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1025,3631,4139,2394
SETDB1	2105	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	4389,4658,2432,688
RBM12B	2106	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3860,3387,2338,1111
LINC00936	2107	2	data2.tsv, data4.tsv	NA,2778,NA,2329
PPP3CC	2108	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1473,3859,5680,1156
U2SURP	2109	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1821,1209,3923,4136
HACD1	2110	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2991,2784,1574,2521
FYCO1	2111	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3236,1389,3184,2427
RBMS2	2112	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	4039,374,2464,8522
OR2A9P	2113	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3204,2754,910,3875
SLC39A4	2114	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	548,3616,16586,1222
LSM2	2115	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1784,3462,530,9012
WAPL	2116	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3453,948,2592,4005
APBB2	2117	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	779,3527,3512,3845
SH3BGRL	2118	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1674,2300,8446,1168
INCA1	2119	2	data3.tsv, data4.tsv	NA,NA,4070,1410
MCM8	2120	3	data2.tsv, data3.tsv, data4.tsv	NA,1502,3162,1213
GPR65	2121	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3331,3105,4351,810
FBXL6	2122	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2339,6650,2547,920
EMC9	2123	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2026,1740,2086,4712
SNORA64	2124	3	data1.tsv, data2.tsv, data4.tsv	2395,3760,NA,6730
FAT4	2125	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	818,630,6370,11116
DDX11	2126	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2824,1810,3500,2006
CD55	2127	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2627,1738,1292,5549
RAC3	2128	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2872,4808,1328,1836
GLRX3	2129	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	968,2283,6387,2712
MCL1	2130	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3416,2284,2284,1931
P2RY6	2131	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1883,6287,1646,1807
PQLC1	2132	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1406,4202,1922,3132
LILRB3	2133	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	4157,7550,1291,837
RITA1	2134	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1759,2367,1304,6143
CYP3A7-CYP3A51P	2135	2	data1.tsv, data2.tsv	2522,4619,NA,NA
BCL2L12	2136	3	data2.tsv, data3.tsv, data4.tsv	NA,2475,884,4481
NR2F6	2137	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1858,7889,2677,960
ALDH3B2	2138	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2559,5280,1754,1487
GRB7	2139	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2656,5570,4516,567
MAPK1	2140	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	6230,4130,1213,1009
MT1A	2141	2	data3.tsv, data4.tsv	NA,NA,1375,2750
C9orf72	2142	3	data2.tsv, data3.tsv, data4.tsv	NA,4175,3039,485
CYCS	2143	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	828,2791,2957,5513
LOC101928826	2144	2	data1.tsv, data2.tsv	2721,4128,NA,NA
NEK7	2145	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1542,1540,8587,1922
MCM3	2146	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3316,2694,2039,1935
HDAC1	2147	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3113,2008,425,11032
CORO1C	2148	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	11326,2509,564,1591
ZNF212	2149	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2165,3719,2158,2108
SPINT2	2150	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1094,7351,1673,2786
PRSS22	2151	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1365,8314,2898,1209
ERCC6L	2152	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2405,1408,2550,4272
RRAD	2153	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3324,861,2806,4516
CCDC68	2154	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	720,951,15056,4042
MTMR4	2155	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3256,3847,1211,2264
DNAJC22	2156	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	4996,6062,1613,719
MRPS10	2157	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3491,1970,794,5882
IGK	2158	2	data1.tsv, data2.tsv	2140,6322,NA,NA
PSMB5	2159	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1240,1247,2483,9654
DONSON	2160	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	702,871,8261,7930
PLAC8	2161	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2241,3629,2851,1653
CXCL16	2162	3	data2.tsv, data3.tsv, data4.tsv	NA,1536,2657,1660
MS4A14	2163	3	data2.tsv, data3.tsv, data4.tsv	NA,1028,2442,2774
ACAT1	2164	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2542,4106,2502,1460
ANO9	2165	3	data2.tsv, data3.tsv, data4.tsv	NA,7031,1992,570
SUN2	2166	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	4293,3034,1544,1748
ADAMDEC1	2167	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2452,2888,956,5060
SKA3	2168	3	data2.tsv, data3.tsv, data4.tsv	NA,1437,2344,2122
PTPN1	2169	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	939,2209,2469,7492
E2F6	2170	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1642,3496,1967,3357
MIR6733	2171	2	data1.tsv, data2.tsv	2461,5006,NA,NA
ANXA6	2172	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	4151,5454,1357,1166
SLC11A1	2173	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1089,1210,6153,5042
CCT7	2174	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	4168,2218,706,4976
TUFM	2175	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2251,6359,1267,2021
TSSC1	2176	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2741,2155,1495,4096
SGCD	2177	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	4241,3143,1363,1934
COPA	2178	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1888,4863,1622,2527
CLNS1A	2179	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1564,1835,1733,7440
TMSB15A	2180	2	data3.tsv, data4.tsv	NA,NA,2187,2127
SLC6A8	2181	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1831,1745,4823,2598
FLVCR2	2182	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2702,1149,4382,2894
NCAPD2	2183	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	4955,985,2470,3026
MXD4	2184	2	data3.tsv, data4.tsv	NA,NA,3758,1539
R3HDM1	2185	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1076,946,9445,4393
DIO2	2186	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1032,2904,1896,6819
APLN	2187	3	data2.tsv, data3.tsv, data4.tsv	NA,9379,829,1493
IFT88	2188	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	759,1797,5108,5955
RPGR	2189	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2196,752,3781,6258
SLA	2190	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1492,5404,4276,1215
MTM1	2191	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2359,1724,3459,2821
SNORD10	2192	2	data1.tsv, data2.tsv	2816,4118,NA,NA
MPEG1	2193	2	data2.tsv, data4.tsv	NA,5507,NA,1277
PCF11	2194	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1612,642,2731,13612
SYT7	2195	3	data2.tsv, data3.tsv, data4.tsv	NA,3230,1842,1399
ACSL4	2196	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	4133,847,3732,2967
CASS4	2197	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	5078,1324,3891,1467
AFF1	2198	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1684,1459,3903,4255
HEY1	2199	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	793,21515,1492,1704
CHPT1	2200	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2881,3447,2533,1589
IL1B	2201	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	5031,4179,1921,929
JUNB	2202	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	5203,2877,703,3148
PLEKHO2	2203	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1438,2084,2956,4584
NSUN2	2204	3	data2.tsv, data3.tsv, data4.tsv	NA,2431,1470,2532
CEP104	2205	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	4518,2687,2781,1155
NDC1	2206	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1503,1973,2580,5245
SYDE1	2207	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1400,6581,1116,3740
C1QB	2208	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2686,5256,2259,1269
CYGB	2209	3	data2.tsv, data3.tsv, data4.tsv	NA,4055,1354,1729
CHN1	2210	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	944,10070,2736,1695
WNT7A	2211	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	6556,20496,41,3923
UNC13B	2212	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	866,2325,2388,8451
PRKD1	2213	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3072,3814,1086,2928
NAP1L5	2214	3	data2.tsv, data3.tsv, data4.tsv	NA,3926,1260,1990
FASTK	2215	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2330,4251,2135,1913
CSE1L	2216	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3150,1693,2370,3154
SERINC3	2217	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1850,1673,1343,9043
TFRC	2218	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2798,13329,875,1223
LOC101928361	2219	2	data1.tsv, data2.tsv	2576,4836,NA,NA
NPR3	2220	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	561,1387,4850,11314
PYCRL	2221	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2356,3731,3112,1542
CISD2	2222	3	data2.tsv, data3.tsv, data4.tsv	NA,1868,835,7341
NUP205	2223	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2442,4589,1361,2571
CALM3	2224	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	331,1594,9597,8805
CDKL5	2225	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	9078,3406,1537,734
E2F2	2226	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	10785,2360,1114,1113
PXDC1	2227	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1067,2133,4234,4515
KRTCAP2	2228	3	data2.tsv, data3.tsv, data4.tsv	NA,2490,1006,4370
GFRA2	2229	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	5746,3575,4081,484
POLB	2230	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2253,2544,1220,5502
OLA1	2231	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	528,511,12445,13085
ZNF593	2232	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	981,7240,1424,4111
RRBP1	2233	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	3409,9184,1908,709
ORC1	2234	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	4552,1148,2924,2614
PINK1	2235	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1187,3157,2349,4821
