GeneID	Rank	Score	p.adjust	FileCount	FileNames	GenePositions
IFNAR2	2392	0.0381795549041888	0.314598255502325	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1862,12094,1820,2732
SLC22A3	2393	0.0382120440864959	0.314734387356805	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3772,3232,4710,6162
MRC1	2394	0.0382542053106442	0.314880032027345	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	9770,804,15854,809
CHIA	2395	0.038261678168721	0.314880032027345	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	5774,3540,6164,3261
PAK1IP1	2396	0.0384357783165588	0.316069249679386	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4341,5285,6171,1959
BEST1	2397	0.0384382542608569	0.316069249679386	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	813,3808,759,6712
UPF3B	2398	0.0385604988381782	0.316942215221223	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3032,6534,3132,4685
NHP2	2399	0.0385839475728985	0.317002753923231	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	8807,2862,2602,1662
ADGRG6	2400	0.0387057955194922	0.317778098012471	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6912,2865,1637,2464
SPRY2	2401	0.0387105638421077	0.317778098012471	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6220,2937,2663,3782
HLTF	2402	0.0388359522368377	0.31867469549878	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6225,3180,3903,1475
ENTPD1	2403	0.0388861927894411	0.318954165576315	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4564,2932,6189,5265
ARRDC4	2404	0.0389910606431022	0.319454369135676	3	gene1.txt, gene2.txt, gene3.txt	1640,2189,2752,NA
GIMAP1	2405	0.0389928927323126	0.319454369135676	3	gene1.txt, gene2.txt, gene3.txt	819,135,6496,NA
SDHA	2406	0.0390120074332609	0.319454369135676	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3786,6554,4515,2898
ARHGAP32	2407	0.0390120074332609	0.319454369135676	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3881,6437,6194,2207
FAT4	2408	0.0390856955919419	0.319755927869611	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	11117,630,6341,818
NOL6	2409	0.0390876426141088	0.319755927869611	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	989,6557,1123,3673
TRMO	2410	0.0391128787637927	0.319755927869611	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3736,4286,6198,2045
ADIPOR2	2411	0.0391137261336191	0.319755927869611	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	2765,12600,427,918
POLE	2412	0.0391633877209147	0.320029175779116	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3950,3030,6200,5517
CCR1	2413	0.0392392428601357	0.320382234780751	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	2055,3278,6203,5167
PTK7	2414	0.0392392428601357	0.320382234780751	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6242,5358,3351,2668
PGM1	2415	0.039264552376598	0.320382234780751	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4982,6564,1561,4637
HMGB3P1	2416	0.0392716123404513	0.320382234780751	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	5551,858,14877,797
ATAT1	2417	0.039340554391395	0.320811885417624	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	2836,3801,3362,6207
LITAF	2418	0.0393912836619098	0.32103834923333	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4711,6569,3821,4324
MS4A14	2419	0.0394009014102195	0.32103834923333	3	gene1.txt, gene2.txt, gene3.txt	2772,1028,2433,NA
BCS1L	2420	0.0394420619777994	0.321237533706194	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4507,6571,3913,5064
CCDC89	2421	0.0394579436378841	0.321237533706194	3	gene1.txt, gene2.txt, gene3.txt	773,7983,822,NA
COPG1	2422	0.0394831975279261	0.321256644447302	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1990,15463,2764,2712
MMP13	2423	0.0394928893706653	0.321256644447302	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4886,6573,3803,2304
LRFN4	2424	0.0395437658721191	0.321537799232454	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3351,4819,6215,3184
HLA-DPB1	2425	0.0395946915137826	0.321819121540889	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	2955,3417,6217,2964
RPGR	2426	0.0396201727720776	0.32189348942195	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6257,752,3771,2195
TRRAP	2427	0.0396456663272877	0.321967895884154	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3248,6579,1098,2455
SYDE1	2428	0.0396711721833686	0.322042340911942	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3739,6580,1114,1399
CLIC2	2429	0.0397477635964012	0.322531255860464	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6262,2418,2668,3229
COQ9	2430	0.0397988861153244	0.32279869791776	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6171,6585,5004,2562
TNFAIP1	2431	0.0398134771505872	0.32279869791776	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6632,2892,442,1596
ACBD3	2432	0.0398963211344251	0.323009326269266	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1840,12003,2774,1809
ATP2B4	2433	0.0398963211344251	0.323009326269266	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	8568,2894,1215,2358
MAPK1	2434	0.0399269081627524	0.323009326269266	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1009,4130,1211,6230
COL5A1	2435	0.0399269081627524	0.323009326269266	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6269,3661,1924,1462
EEF1A2	2436	0.0399377842779402	0.323009326269266	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	988,7219,2391,2775
SPINT2	2437	0.0399377842779402	0.323009326269266	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	2785,7351,1668,1095
TMEM139	2438	0.0400207929043773	0.323547919665823	3	gene1.txt, gene2.txt, gene3.txt	2787,1131,1386,NA
YIF1A	2439	0.0400623384017796	0.323751000368625	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	8911,2898,1475,1325
ARHGAP17	2440	0.0401066576060116	0.323843597465993	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3003,6156,6237,2334
NPAS2	2441	0.0401066576060116	0.323843597465993	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3699,6597,3536,3601
CXCR1	2442	0.0401581258799279	0.324126396844135	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1714,6599,2471,5714
EDEM1	2443	0.0402096436743088	0.324276627177016	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6163,4422,6241,5916
B4GALT7	2444	0.0402096436743088	0.324276627177016	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6281,6355,1870,4210
PPP2R5D	2445	0.040287013286216	0.324577548580017	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3574,6604,5756,4988
NLE1	2446	0.040287013286216	0.324577548580017	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4427,3293,6244,1955
DIO2	2447	0.0403121884205893	0.324577548580017	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6816,2904,1890,1032
HDAC2	2448	0.0403128279514907	0.324577548580017	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6285,2322,3535,3710
JPH2	2449	0.0403903463868415	0.324980183729505	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	2194,6608,5735,5384
PRKCQ	2450	0.0403958117776402	0.324980183729505	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4034,870,10092,464
POLR3D	2451	0.0404420874164163	0.325219723777057	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4485,6610,5161,4155
DONSON	2452	0.0404901674330835	0.325464944592558	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	7928,871,8239,703
TBXA2R	2453	0.040521153205027	0.325464944592558	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	8745,1512,2789,1570
GPR37	2454	0.0405630287688124	0.325464944592558	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1746,13661,2705,2790
CDCP1	2455	0.0405630287688124	0.325464944592558	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	2118,8906,2790,1752
C11orf24	2456	0.0405716574766065	0.325464944592558	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3991,6616,1027,1787
SUSD4	2457	0.0405716574766065	0.325464944592558	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4803,5566,4907,6255
SLK	2458	0.0406791887157618	0.326194796414836	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	14563,684,6364,835
MRE11A	2459	0.0408056678721756	0.326829295034565	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	5033,3718,6264,4982
PPP1R35	2460	0.0408148610057718	0.326829295034565	3	gene1.txt, gene2.txt, gene3.txt	2806,1838,867,NA
NDUFAB1	2461	0.0408148610057718	0.326829295034565	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	7909,2916,2365,1904
TRAF6	2462	0.0408317313717825	0.326829295034565	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4215,6628,531,5251
TFRC	2463	0.0408569295882442	0.326829295034565	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1223,13328,873,2797
LSG1	2464	0.0408578073549045	0.326829295034565	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	2878,4577,6266,2164
DENND1A	2465	0.0409361102452195	0.327301808085259	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3240,6632,4051,2859
TIPARP	2466	0.0409622362022633	0.327301808085259	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6310,3705,3313,5675
XRCC3	2467	0.0409833009819594	0.327301808085259	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	999,2920,2456,8101
SDAD1	2468	0.0409833009819594	0.327301808085259	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1927,9120,2004,2800
OSBPL1A	2469	0.0410406891100433	0.327438475410982	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1172,4952,6273,2228
RAPGEF3	2470	0.0410584705107878	0.327438475410982	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	7504,878,3638,433
CACYBP	2471	0.0410668651048173	0.327438475410982	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4225,743,6274,1142
VBP1	2472	0.0410668651048173	0.327438475410982	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6314,4065,2824,4273
CLCN7	2473	0.0411192546565784	0.327723618795455	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3853,6639,2477,3700
TFCP2	2474	0.0412241841207296	0.328427109547123	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6321,4710,1949,4822
CGGBP1	2475	0.0412504478351926	0.328503566396625	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	5061,5363,6281,5963
TSPAN18	2476	0.0412791347606311	0.328599251264959	3	gene1.txt, gene2.txt, gene3.txt	1844,2927,672,NA
CENPK	2477	0.0413215073708263	0.328803758691556	3	gene1.txt, gene2.txt, gene3.txt	2818,970,1063,NA
CUL3	2478	0.0413440154434828	0.328850098624312	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	7435,789,842,2945
CALR	2479	0.0414063356444002	0.329095754007379	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	869,13266,2810,2628
HIST1H2BC	2480	0.0414082937563825	0.329095754007379	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6328,1539,5487,1048
MAGI1	2481	0.0414487913221332	0.329249193815175	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	13930,1237,2406,2811
SMARCAL1	2482	0.0414610095915406	0.329249193815175	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6330,5702,4681,2950
RIN2	2483	0.0415337857953624	0.329612279570911	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	8099,2596,2070,2813
PLXNB3	2484	0.0415401776993477	0.329612279570911	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1188,6657,3217,1924
FCGR2A	2485	0.0417253441681952	0.3309483032415	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	328,6412,4053,6299
SKP2	2486	0.0417518469663554	0.331025303180557	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6341,2401,2167,3425
DRC3	2487	0.0418314311171799	0.331522922122885	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	2784,4709,6303,4940
NFATC2IP	2488	0.0419176337871655	0.332072573129032	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1772,1816,6879,2822
ATP5H	2489	0.0419377202327455	0.332098218476261	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6348,5894,2804,1524
MS4A4A	2490	0.0420442117715707	0.332807796794241	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	770,3579,6311,3301
TUFT1	2491	0.0421509059904971	0.333518409101846	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1408,4288,6315,3542
ITGB4	2492	0.0421776112441086	0.333554339035134	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1526,6683,2252,3057
PNRC1	2493	0.0422043291853057	0.333554339035134	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1966,6684,1854,3223
FAM60A	2494	0.0422062162127663	0.333554339035134	3	gene1.txt, gene2.txt, gene4.txt	4805,798,NA,851
TOX3	2495	0.0422607210370346	0.333789655963377	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1205,7348,2830,472
CASP3	2496	0.0422845591745929	0.333789655963377	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6361,4563,724,1769
ZMYND19	2497	0.0423025311576327	0.333789655963377	3	gene1.txt, gene2.txt, gene3.txt	335,3905,852,NA
NTRK2	2498	0.042303732145942	0.333789655963377	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	2842,15993,1270,1090
RALGDS	2499	0.0423649034968336	0.334004899169036	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	5204,2555,6323,4621
MAP7	2500	0.0423649034968336	0.334004899169036	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6364,6461,2672,3846
CCDC34	2501	0.0424329325808853	0.334407477476709	3	gene1.txt, gene2.txt, gene3.txt	2845,385,1696,NA
NFYA	2502	0.0424990650687021	0.334794793167114	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6369,6122,5224,1201
CYC1	2503	0.0425528188201777	0.335084322391412	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6371,2559,3862,2008
NUP62	2504	0.0426066235472314	0.335374021611793	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6373,5479,1423,2332
AIFM1	2505	0.0427143860569514	0.336088043585833	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4875,6706,1483,2814
MYH4	2506	0.0427856487012349	0.336514419753129	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	859,16499,498,12190
PLK3	2507	0.0428654131985773	0.337007297225352	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	8212,1514,2844,2465
DKC1	2508	0.0428825806096987	0.337007840437465	2	gene1.txt, gene3.txt	860,NA,428,NA
EIF4G1	2509	0.0429034621746984	0.33703756056728	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1017,5205,6343,5240
BRWD1	2510	0.0429305242015637	0.337115789646542	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4922,5639,5517,6344
DPAGT1	2511	0.0429846866603133	0.337358791381615	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3274,6719,586,2052
PPARGC1B	2512	0.0429957018747142	0.337358791381615	3	gene1.txt, gene2.txt, gene3.txt	2858,1861,348,NA
FANCD2	2513	0.0430827007829538	0.337906897107847	3	gene1.txt, gene2.txt, gene3.txt	949,2972,1045,NA
ARID4B	2514	0.0431262421956289	0.337979416968527	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	928,2973,9718,2133
ILF3	2515	0.0431262421956289	0.337979416968527	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	2861,2366,7915,1854
SMG5	2516	0.0432018491543496	0.338437379504066	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3817,6728,2462,2846
SRP19	2517	0.0432290522068905	0.33851593921248	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	5298,6729,5934,1487
CMTM2	2518	0.043344369128494	0.339284160255209	3	gene1.txt, gene2.txt, gene3.txt	321,2978,1620,NA
LOC101926921	2519	0.043368780861608	0.339340480659902	2	gene2.txt, gene4.txt	NA,741,NA,863
NOC2L	2520	0.0434471393780958	0.339818697278678	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	2137,3764,6363,2061
NXPH3	2521	0.0434755814391575	0.33990627138667	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1010,12187,264,2858
THEMIS2	2522	0.043529134428438	0.340055188103255	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3754,3323,6366,1632
SBF1	2523	0.043529134428438	0.340055188103255	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4855,6741,3856,3417
BCL7B	2524	0.0435564918850084	0.34013409471217	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6408,4673,2282,6038
GAPVD1	2525	0.0436070460969142	0.340394011314922	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6910,2255,2861,1424
MRM1	2526	0.0436386416307848	0.340505790396979	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6142,4579,6370,4766
RAB15	2527	0.0436948294893308	0.340674481501072	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1260,8615,2863,2557
VAPA	2528	0.0436948294893308	0.340674481501072	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	2874,298,1409,6670
ATP6V0D1	2529	0.0437758160370604	0.341170950609118	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1738,6752,980,5676
PLPP1	2530	0.0438032896792917	0.341250134220885	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	915,6754,3302,3989
PAQR5	2531	0.0438575468149906	0.341537829997418	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	870,717,12379,11877
FAM171A1	2532	0.0439147793884416	0.341848460405286	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	2604,15439,2868,2856
NCF4	2533	0.0439408519183796	0.341916380304486	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1206,2917,6381,5348
UGT8	2534	0.0440511347866373	0.342639252819503	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3565,2095,6385,2841
TSEN54	2535	0.0440912452328252	0.342798200862575	3	gene1.txt, gene2.txt, gene3.txt	894,2995,2231,NA
SLC29A2	2536	0.0441063540024095	0.342798200862575	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1108,6767,2230,4006
SCAMP5	2537	0.0442446291656303	0.343737343655725	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	2040,6000,938,6392
FAM83A	2538	0.0442681612779793	0.343784656733243	3	gene1.txt, gene2.txt, gene3.txt	198,3002,916,NA
TTN	2539	0.0443488755419224	0.344275831796491	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	14199,916,7828,303
RARS	2540	0.0444011440276619	0.344545885348511	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1562,7185,552,2879
TUBA1A	2541	0.044605666246334	0.345860614364769	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1947,5910,6405,1887
C14orf159	2542	0.044605666246334	0.345860614364769	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6447,4528,6261,2965
PAXIP1	2543	0.0446614059037012	0.345934669055983	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	5155,6788,2027,3790
DNA2	2544	0.0446678707634438	0.345934669055983	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	2729,3012,10726,2010
KIAA0368	2545	0.0446678707634438	0.345934669055983	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	8973,1516,2885,1961
FAM120A	2546	0.0446892953140789	0.345964654611349	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6356,4277,3053,6408
FGD6	2547	0.0447171977843534	0.345989087292912	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4227,5593,6409,1635
CHRNB1	2548	0.0447451133186013	0.345989087292912	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3962,6791,2357,3349
L1TD1	2549	0.0447451133186013	0.345989087292912	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	5514,3815,4921,6410
ANG	2550	0.044800983595326	0.346154384243083	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3712,3831,2114,6412
PRSS22	2551	0.0448016151295842	0.346154384243083	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1208,8314,2888,1364
TNFSF12-TNFSF13	2552	0.0449418487545718	0.347101817771399	3	gene1.txt, gene2.txt, gene4.txt	5291,923,NA,435
EIF4EBP2	2553	0.0449969416785597	0.347391194862676	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6461,659,5234,2756
MECP2	2554	0.0450250875044404	0.347472386340063	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	10644,3021,2316,1050
PTAFR	2555	0.0451092059413351	0.347985302976013	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6465,2847,3375,6300
MOB3C	2556	0.0452043744980046	0.348580099959566	3	gene1.txt, gene2.txt, gene3.txt	2595,2535,2897,NA
CAND1	2557	0.0452216801418878	0.348580099959566	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6469,3692,5835,3063
RNF146	2558	0.0453391370090764	0.349348862567981	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	2699,3028,2031,7505
POLR2L	2559	0.0453625685160701	0.349392819637257	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4053,5770,4801,6432
PFDN4	2560	0.0454388052828966	0.349579727384801	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	18930,802,13729,884
SUPT16H	2561	0.0454472594027441	0.349579727384801	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4252,6821,3765,5328
MYO19	2562	0.0454741545296935	0.349579727384801	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1675,949,2903,10877
FH	2563	0.0454741545296935	0.349579727384801	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	7847,3031,2765,2299
DIS3	2564	0.0454755160332131	0.349579727384801	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6478,2699,4383,2947
PLXNA2	2565	0.0455320688210785	0.349878002519866	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6480,1832,6275,1639
TRAF3IP2	2566	0.0456545748987032	0.350682646630336	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	2918,9791,2713,2515
KCNK5	2567	0.0456997509319072	0.350773863406402	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1014,14960,2908,2741
TRIB3	2568	0.045702043694959	0.350773863406402	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4611,6830,4274,3284
IRF6	2569	0.0457304190413736	0.350855025031325	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1598,3654,6445,2738
PTGFR	2570	0.045758807598937	0.350936224815194	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	5418,2953,6446,2512
JDP2	2571	0.0458382091026626	0.351408440845383	3	gene1.txt, gene2.txt, gene3.txt	5130,932,729,NA
MARK2	2572	0.0458724940226882	0.351534547895484	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	862,6836,5949,3949
PIEZO2	2573	0.0460719548410061	0.352925856943735	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6499,2043,4708,2176
ATP6V1B2	2574	0.0461290629281634	0.353163653705103	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1887,6846,3814,4478
CCRL2	2575	0.0461388335002862	0.353163653705103	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	15521,853,15379,891
PLXNA3	2576	0.046214824583721	0.353607994000443	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1176,6849,3625,3464
BCL11A	2577	0.046272065418585	0.35390857951118	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6506,2609,1382,4896
ZNF217	2578	0.0463293594100782	0.354016543725445	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3090,6853,3150,792
TSPAN32	2579	0.0463397596684041	0.354016543725445	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	895,4428,756,7415
AARS	2580	0.0463580263498414	0.354016543725445	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4367,3614,6467,2617
MEGF9	2581	0.0463580263498414	0.354016543725445	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6509,3484,3639,3376
FYN	2582	0.0464403756532525	0.354399283338272	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6649,938,4182,448
KCTD13	2583	0.0464441069945589	0.354399283338272	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1476,6857,4559,1426
MPHOSPH9	2584	0.0464720929174608	0.354475600388217	3	gene1.txt, gene2.txt, gene4.txt	2860,1566,NA,2925
SMYD3	2585	0.0465303074638319	0.354782344337379	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	5251,6860,784,1682
MTF2	2586	0.0465590676004775	0.35486435514517	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	5476,6861,5304,4575
HMOX1	2587	0.0465878410674294	0.354946404112499	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3294,4578,4220,6475
CCDC85A	2588	0.0466092428535462	0.354972247543816	3	gene1.txt, gene2.txt, gene3.txt	2939,114,1242,NA
SCD	2589	0.046645428008727	0.355110616474318	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	4426,6866,3711,3497
NUPL2	2590	0.046742834930521	0.355714778563927	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6886,4379,505,897
CDKN2A	2591	0.0468843132163375	0.35634528934858	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	7202,2135,2934,1751
SECISBP2	2592	0.0468843132163375	0.35634528934858	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	18913,2969,2623,2934
P3H3	2593	0.046905230182448	0.35634528934858	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	5394,6877,3527,6357
DOPEY2	2594	0.0469302582362443	0.35634528934858	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1528,15201,1601,2935
ITPK1	2595	0.0469302582362443	0.35634528934858	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	16202,3065,998,1659
ELOVL6	2596	0.0469341639344959	0.35634528934858	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6529,5197,4002,3430
CCDC167	2597	0.0470462107012061	0.356950018067592	3	gene1.txt, gene2.txt, gene3.txt	4981,944,717,NA
MYOZ3	2598	0.0470500328229125	0.356950018067592	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	3426,6882,4013,4392
SLC25A24	2599	0.0470790335357112	0.357032609076132	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	1718,5601,5008,6492
RFWD3	2600	0.0471080476530453	0.357115238169816	4	gene1.txt, gene2.txt, gene3.txt, gene4.txt	6535,2273,1510,3911
